County,Tested,Positive_Cases,Deaths
Illinois,3073988,194080,7636
Adams,19664,519,5
Alexander,1192,37,0
Bond,3257,60,3
Boone,9231,765,23
Brown,1011,14,0
Bureau,4433,205,3
Calhoun,463,9,0
Carroll,1581,56,4
Cass,3173,231,11
Champaign,85711,1669,19
Chicago,734201,63876,2809
Christian,6408,142,4
Clark,2385,82,2
Clay,1723,23,0
Clinton,7177,407,17
Coles,12592,472,20
Cook,602294,47571,2119
Crawford,1645,29,0
Cumberland,2098,55,2
De Witt,1991,33,0
DeKalb,16771,936,30
Douglas,4251,116,2
DuPage,196472,12233,520
Edgar,1899,28,0
Edwards,422,18,0
Effingham,5583,155,1
Fayette,2661,66,3
Ford,2531,49,2
Franklin,5904,178,0
Fulton,5071,33,0
Gallatin,449,51,2
Greene,1712,43,0
Grundy,6760,323,5
Hamilton,794,29,0
Hancock,3209,53,1
Hardin,492,18,0
Henderson,630,12,0
Henry,9205,234,1
Iroquois,6263,263,11
Jackson,11203,717,19
Jasper,1449,59,7
Jefferson,5308,286,19
Jersey,2643,105,2
Jo Daviess,2965,125,1
Johnson,1465,67,0
Kane,105900,9759,305
Kankakee,30676,1782,68
Kendall,20737,1377,23
Knox,8396,299,1
Lake,157134,12670,446
LaSalle,16731,766,24
Lawrence,2395,47,0
Lee,4241,171,1
Livingston,4993,115,2
Logan,7444,112,0
Macon,19463,624,23
Macoupin,10580,179,3
Madison,43518,2591,76
Marion,5632,156,0
Marshall,1713,26,0
Mason,2465,47,0
Massac,1757,39,0
McDonough,4080,143,15
McHenry,45724,3189,114
McLean,30894,651,15
Menard,2769,56,0
Mercer,2416,75,4
Monroe,4346,318,13
Montgomery,7538,170,7
Morgan,8036,249,6
Moultrie,2177,73,0
Ogle,8298,410,5
Peoria,47506,1607,35
Perry,3420,184,1
Piatt,4135,61,0
Pike,1601,21,0
Pope,323,9,0
Pulaski,839,93,1
Putnam,528,13,0
Randolph,6395,464,7
Richland,2593,19,0
Rock Island,36807,1745,36
Saline,3603,132,2
Sangamon,60799,1247,33
Schuyler,1055,18,0
Scott,1053,21,0
Shelby,3638,79,1
St. Clair,46863,4006,161
Stark,1026,7,0
Stephenson,7328,327,6
Tazewell,30685,518,8
Unassigned,50538,68,0
Union,3673,321,23
Vermilion,14175,234,2
Wabash,1000,35,0
Warren,2196,190,0
Washington,1616,66,0
Wayne,1697,61,1
White,1630,68,0
Whiteside,8470,355,17
Will,129418,9236,344
Williamson,13055,399,6
Winnebago,56079,3779,131
Woodford,6205,151,3
